BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20000220	a(CHEBI:"nitric oxide") directlyDecreases kin(p(MGI:Mapk8))	Nitric oxide negatively regulates c-Jun N-terminal kinase/stress-activated protein kinase by means of S-nitrosylation.	SEN:10000146	11121042
BEL:20000222	p(HGNC:HNRNPK) increases bp(GOBP:"cell proliferation")	Finally, overexpression of hnRNP K in breast cancer cells significantly increased target c-myc promoter activity and c-Myc protein, hnRNP K protein levels, and enhanced breast cancer cell proliferation and growth in an anchorage-independent manner.	SEN:10000148	11121407
BEL:20000224	p(HGNC:HNRNPK) increases r(HGNC:MYC)	Finally, overexpression of hnRNP K in breast cancer cells significantly increased target c-myc promoter activity and c-Myc protein, hnRNP K protein levels, and enhanced breast cancer cell proliferation and growth in an anchorage-independent manner.	SEN:10000148	11121407
BEL:20000226	cat(p(HGNC:IL2)) increases kin(p(HGNC:LYN))	The association of lyn with IL-2Rbeta was markedly elevated by IL-2 stimulation. Furthermore the activity of lyn kinase, evaluated by an in vitro kinase assay with enolase as a substrate, increased following IL-2 stimulation.	SEN:10000150	11131153
BEL:20000228	cat(p(HGNC:IL2)) increases complex(p(HGNC:LYN), p(HGNC:IL2RB))	The association of lyn with IL-2Rbeta was markedly elevated by IL-2 stimulation. Furthermore the activity of lyn kinase, evaluated by an in vitro kinase assay with enolase as a substrate, increased following IL-2 stimulation.	SEN:10000150	11131153
BEL:20000230	cat(p(HGNC:XIAP)) -| cat(p(HGNC:CASP9))	Thus, we conducted our structural studies on a complex composed of the BIR3 domain of XIAP (Fig. 1a) and a 9-mer peptide (A1'-E9') derived from the N terminus of mature Smac (Fig. 1b) that was able to prevent XIAP from inhibiting caspase-9 (data not shown).	SEN:10000152	11140637
BEL:20000232	cat(p(HGNC:DIABLO)) decreases cat(p(HGNC:XIAP))	Thus, we conducted our structural studies on a complex composed of the BIR3 domain of XIAP (Fig. 1a) and a 9-mer peptide (A1'-E9') derived from the N terminus of mature Smac (Fig. 1b) that was able to prevent XIAP from inhibiting caspase-9 (data not shown).	SEN:10000152	11140637
BEL:20000234	a(CHEBI:wortmannin) decreases p(MGI:Ddit3)	Both of the PI3K inhibitors inhibited the induction of CHOP in a dose-dependent manner, with wortmannin producing maximal inhibition at 100 nM and LY294002 producing maximal inhibition at 5 Ì´åµM (Fig.3)	SEN:10000154	11145585
BEL:20000236	a(CHEBI:LY294002) decreases p(MGI:Ddit3)	Both of the PI3K inhibitors inhibited the induction of CHOP in a dose-dependent manner, with wortmannin producing maximal inhibition at 100 nM and LY294002 producing maximal inhibition at 5 Ì´åµM (Fig.3)	SEN:10000154	11145585
BEL:20000238	a(CHEBI:lipopolysaccharide) increases a(CHEBI:"nitric oxide")	LPS-induced NO synthesis feedback regulates itself through up-regulation of OPN promoter activity and gene transcription.	SEN:10000156	11145688
BEL:20000240	p(MGI:Spp1) decreases a(CHEBI:"nitric oxide")	LPS-induced NO synthesis feedback regulates itself through up-regulation of OPN promoter activity and gene transcription.	SEN:10000156	11145688
BEL:20000242	kin(p(MGI:Src)) decreases path(MESHD:Osteopetrosis)	Expression of a truncated Src mutant lacking the kinase domain induced osteopetrosis in wildtype and Src +/- mice and worsened osteopetrosis in Src -/- mice by increased osteoclast apoptosis.	SEN:10000158	11157779
BEL:20000244	kin(p(MGI:Src)) increases bp(GOBP:"apoptotic process")	Expression of a truncated Src mutant lacking the kinase domain induced osteopetrosis in wildtype and Src +/- mice and worsened osteopetrosis in Src -/- mice by increased osteoclast apoptosis.	SEN:10000158	11157779
BEL:20000246	kin(p(MGI:Src)) decreases path(MESHD:Osteopetrosis)	Mutant src(-/-) mice have osteopetrosis resulting from defective osteoclasts (increased apoptosis). 	SEN:10000160	11157779
BEL:20000248	bp(GOBP:"response to hypoxia") increases p(HGNC:TP53)	Hypoxic stress, like DNA damage, induces p53 protein accumulation and p53-dependent apoptosis in oncogenically transformed cells.	SEN:10000162	11158315
BEL:20000250	bp(GOBP:"response to hypoxia") increases (p(HGNC:TP53) increases bp(GOBP:"apoptotic process"))	Hypoxic stress, like DNA damage, induces p53 protein accumulation and p53-dependent apoptosis in oncogenically transformed cells.	SEN:10000162	11158315
BEL:20000252	p(HGNC:PTGER1) increases bp(GOBP:"wound healing")	Figure 5 shows that both the EP1 receptor antagonist AH-6809 and the EP4 receptor antagonist AH-23848B significantly inhibited wound repair compared with that in untreated control monolayers.	SEN:10000164	11159024
BEL:20000254	p(HGNC:PTGER4) increases bp(GOBP:"wound healing")	 Figure 5 shows that both the EP1 receptor antagonist AH-6809 and the EP4 receptor antagonist AH-23848B significantly inhibited wound repair compared with that in untreated control monolayers.	SEN:10000164	11159024
BEL:20000256	p(HGNC:BMP6) increases bp(GOBP:"cell differentiation")	This study demonstrates that BMP-6 acts to positively regulate the differentiation of primary skin keratinocytes grown in culture.	SEN:10000168	11161725
BEL:20000258	cat(p(HGNC:PLAUR)) increases bp(GOBP:"cell migration")	The interaction of uPA with its receptor concentrates the enzyme activity to the so-called \"focal attachment sites\" on the cell surface and stimulates signal transduction through the uPAR, leading to induction of cell migration and invasion (19).	SEN:10000170	11172729
BEL:20000260	complex(p(HGNC:PLAU),p(HGNC:PLAUR)) directlyIncreases cat(p(HGNC:PLAUR))	"The interaction of uPA with its receptor concentrates the enzyme activity to the so-called \"focal attachment sites\" on the cell surface and stimulates signal transduction through the uPAR, leading to induction of cell migration and invasion (19)."	SEN:10000170	11172729
BEL:20000262	sec(p(MGI:S100b)) increases a(CHEBI:"nitric oxide")	S100B protein is also secreted by astrocytes and acts on these cells to stimulate nitric oxide secretion in an autocrine manner.	SEN:10000174	11180510
BEL:20000264	path(MESHD:Obesity) increases sec(p(MGI:Retn))	Circulating resistin levels are decreased by the anti-diabetic drug rosiglitazone, and increased in diet-induced and genetic forms of obesity.	SEN:10000176	11201732
BEL:20000266	a(CHEBI:rosiglitazone) decreases sec(p(MGI:Retn))	Circulating resistin levels are decreased by the anti-diabetic drug rosiglitazone, and increased in diet-induced and genetic forms of obesity.	SEN:10000176	11201732
BEL:20000268	bp(GOBP:"response to hypoxia") increases kin(p(HGNC:MAPK1))	In addition, our results demonstrate that the p42/p44 MAPK protein kinases are activated by hypoxia.	SEN:10000178	11207433
BEL:20000270	bp(GOBP:"response to hypoxia") increases kin(p(HGNC:MAPK3))	In addition, our results demonstrate that the p42/p44 MAPK protein kinases are activated by hypoxia.	SEN:10000178	11207433
BEL:20000272	a(CHEBI:catecholamine) decreases cat(p(MGI:Lpl))	fasting ahd catecholamines, which stimulate lipolysis and increase plasma fatty acid levels, have been reported to decrease adipocyte LPL activity.	SEN:10000180	11246888
BEL:20000274	p(HGNC:DCC) increases cat(p(HGNC:CASP9))	Moreover, we demonstrate that DCC interacts with both caspase-3 and caspase-9 and drives the activation of caspase-3 through caspase-9 without a requirement for cytochrome c or Apaf-1.	SEN:10000182	11248093
BEL:20000276	cat(p(HGNC:CASP9)) directlyIncreases cat(p(HGNC:CASP3))	Moreover, we demonstrate that DCC interacts with both caspase-3 and caspase-9 and drives the activation of caspase-3 through caspase-9 without a requirement for cytochrome c or Apaf-1.	SEN:10000182	11248093
BEL:20000278	p(MGI:Aifm1) increases bp(GOBP:"cell death")	Thus, extramitochondrially targeted AIF is a dominant cell death inducer.	SEN:10000184	11259394
BEL:20000280	p(HGNC:EHF) decreases path(MESHD:Neoplasms)	The analysis of EHF/ESE-3 revealed that the expression of this transcription factor is restricted to differentiated epithelial cells, and remarkably, it is absent in epithelial carcinomas originated from the same tissues where this factor is expressed normally.	SEN:10000186	11259407
BEL:20000282	bp(GOBP:"apoptotic process") increases deg(p(HGNC:EIF4B))	Eukaryotic initiation factor (eIF) 4B interacts with several components of the initiation pathway and is targeted for cleavage during apoptosis.	SEN:10000188	11274152
BEL:20000284	bp(GOBP:"apoptotic process") decreases complex(p(HGNC:EIF4B),p(HGNC:PABPN1))	Similarly, the association of eIF4B with the poly(A)-binding protein in vivo is reduced when cells are induced to undergo apoptosis.	SEN:10000190	11274152
BEL:20000286	cat(p(HGNC:CASP3)) increases deg(p(HGNC:EIF4B))	In a cell-free system, cleavage of eIF4B by caspase-3 coincides with a general inhibition of protein synthetic activity.	SEN:10000192	11274152
BEL:20000288	cat(p(MGI:Hsd11b1)) directlyIncreases rxn(reactants(a(CHEBI:cortisone)),products(a(CHEBI:cortisol)))	In adipocytes, the enzyme 11beta-hydroxysteroid dehydrogenase type 1 (11beta-HSD-1) converts inactive cortisone into the active glucocorticoid cortisol and thereby plays an important role in regulating the actions of corticosteroids in adipose tissue. 	SEN:10000194	11278270
BEL:20000290	bp(GOBP:"response to ionizing radiation") increases p(HGNC:JUN,pmod(P,S,73))	In the absence of CdCl2 pretreatment, ionizing radiation increased both expression (Fig. 3A) and phosphorylation (Fig. 3B) of c-Jun in MRC5CV1 cells but not in AT5BIVA cells.	SEN:10000196	11278277
BEL:20000292	bp(GOBP:"response to ionizing radiation") increases p(HGNC:JUN)	In the absence of CdCl2 pretreatment, ionizing radiation increased both expression (Fig. 3A) and phosphorylation (Fig. 3B) of c-Jun in MRC5CV1 cells but not in AT5BIVA cells.	SEN:10000196	11278277
BEL:20000294	cat(p(HGNC:F2R)) increases p(HGNC:PTK2,pmod(P))	Activation of PAR1 increased the phosphorylation of focal adhesion kinase and paxillin, and the induced formation of focal contact complexes.	SEN:10000198	11278329
BEL:20000296	cat(p(HGNC:F2R)) increases p(HGNC:PXN,pmod(P))	Activation of PAR1 increased the phosphorylation of focal adhesion kinase and paxillin, and the induced formation of focal contact complexes.	SEN:10000198	11278329
BEL:20000298	cat(p(HGNC:SLC9A1)) increases path(MESHD:Hypertension)	Na(+)/H(+) exchanger isoform-1 (NHE1), the ubiquitous form of the Na(+)/H(+) exchanger, has increased activity in hypertensive patients and in animal models of hypertension.	SEN:10000200	11279064
BEL:20000300	cat(p(HGNC:ITGB1)) increases p(HGNC:PTK2,pmod(P,Y,397))	We next examined the effects of b1 integrin-mediated signaling on the phosphorylation of FAK using anti-phosphorylated tyrosine (FAK, pY397)-specific Ab. Stimulation of A904L cells with anti-b1 integrin mAb mAb13 markedly induced phosphorylation of FAK in the cells.	SEN:10000202	11280762
BEL:20000302	cat(p(HGNC:CASP3)) increases kin(p(HGNC:ROCK1))	ROCK I is cleaved by caspase-3 at a conserved DETD1113/G sequence and its carboxy-terminal inhibitory domain is removed, resulting in deregulated and constitutive kinase activity.	SEN:10000204	11283607
BEL:20000304	p(HGNC:CDKN1A) increases bp(GOBP:"cell differentiation")	Thus, our results indicate that p21(WAF1/CIP1) mediates TPA-induced growth arrest and differentiation of TSU-Pr1 cells.	SEN:10000206	11313866
BEL:20000306	p(HGNC:CDKN1A) decreases bp(GOBP:"cell growth")	Thus, our results indicate that p21(WAF1/CIP1) mediates TPA-induced growth arrest and differentiation of TSU-Pr1 cells.	SEN:10000206	11313866
BEL:20000308	bp(GOBP:"MAPK cascade") increases p(HGNC:CDKN1A)	Upregulation of p21(WAF1/CIP1) cyclin-dependent kinase inhibitor protein was observed in a manner dependent on PKC or MAP kinase.	SEN:10000208	11313866
BEL:20000310	a(CHEBI:fenofibrate) increases p(MGI:Pltp)	Significant rises in plasma PLTP activity were observed after 2 weeks of fenofibrate treatment.	SEN:10000210	11342537
BEL:20000312	p(HGNC:NGF) increases path(MESHD:Fibrosis)	These data show a direct pro-fibrogenic effect of NGF on skin and lung fibroblasts and therefore indicate a role for NGF in tissue repair and fibrosis	SEN:10000212	11344264
BEL:20000314	complex(p(MGI:Il12a),p(MGI:Il12b)) increases bp(GOBP:"inflammatory response")	The anti-IL-12 antibody treatment decreased the number of apoptotic cells and the degree of inflammation and fibrosis in lung tissue	SEN:10000214	11350791
BEL:20000316	cat(p(HGNC:DFFB)) increases bp(GOBP:"apoptotic DNA fragmentation")	Caspase-activated DNase (CAD) is a deoxyribonuclease that causes DNA fragmentation during apoptosis. In proliferating cells, CAD is complexed with ICAD (inhibitor of CAD) and its DNase activity is suppressed	SEN:10000216	11361146
BEL:20000318	complex(p(HGNC:DFFA), p(HGNC:DFFB)) decreases cat(p(HGNC:DFFB))	Caspase-activated DNase (CAD) is a deoxyribonuclease that causes DNA fragmentation during apoptosis. In proliferating cells, CAD is complexed with ICAD (inhibitor of CAD) and its DNase activity is suppressed	SEN:10000216	11361146
BEL:20000320	cat(p(HGNC:DFFA)) decreases cat(p(HGNC:DFFB))	Caspase-activated DNase (CAD) is a deoxyribonuclease that causes DNA fragmentation during apoptosis. In proliferating cells, CAD is complexed with ICAD (inhibitor of CAD) and its DNase activity is suppressed	SEN:10000216	11361146
BEL:20000322	cat(p(MGI:Ednrb)) -> cat(p(MGI:Slc9a3))	In conclusion, metabolic acidosis increases ET-1 expression, which increases NHE3 activity via the ET(B) receptor.	SEN:10000218	11413164
BEL:20000324	complex(p(MGI:Edn1),p(MGI:Ednrb)) -> cat(p(MGI:Slc9a3))	In conclusion, metabolic acidosis increases ET-1 expression, which increases NHE3 activity via the ET(B) receptor.	SEN:10000218	11413164
BEL:20000326	path(MESHD:Acidosis) increases p(MGI:Edn1)	In conclusion, metabolic acidosis increases ET-1 expression, which increases NHE3 activity via the ET(B) receptor.	SEN:10000218	11413164
BEL:20000328	p(MGI:Abl1) increases (path(MESHD:Hyperoxia) increases path(MESHD:"Retinal Neovascularization"))	These data suggest that c-abl is required for the hyperoxia-induced retinal neovascularization and hyperoxia-induced decrease in VEGF mRNA levels.	SEN:10000220	11413193
BEL:20000330	p(MGI:Abl1) increases path(MESHD:"Retinal Neovascularization")	These data suggest that c-abl is required for the hyperoxia-induced retinal neovascularization and hyperoxia-induced decrease in VEGF mRNA levels.	SEN:10000220	11413193
BEL:20000332	p(MGI:Abl1) -> (path(MESHD:Hyperoxia) -> r(MGI:Vegfa))	These data suggest that c-abl is required for the hyperoxia-induced retinal neovascularization and hyperoxia-induced decrease in VEGF mRNA levels.	SEN:10000220	11413193
BEL:20000334	p(MGI:Abl1) -> r(MGI:Vegfa)	These data suggest that c-abl is required for the hyperoxia-induced retinal neovascularization and hyperoxia-induced decrease in VEGF mRNA levels.	SEN:10000220	11413193
BEL:20000336	cat(p(MGI:Tlr2)) increases p(MGI:Tnf)	We performed experiments with macrophages from TLR-2 knockout and TLR-4 knockout mice, and found that TLR-2 expression appears to be essential for induction of IL-12, TNF-alpha, and NO by GPI anchors derived from T. cruzi trypomastigotes.	SEN:10000222	11418678
BEL:20000338	cat(p(MGI:Tlr2)) increases p(MGI:Il12b)	We performed experiments with macrophages from TLR-2 knockout and TLR-4 knockout mice, and found that TLR-2 expression appears to be essential for induction of IL-12, TNF-alpha, and NO by GPI anchors derived from T. cruzi trypomastigotes.	SEN:10000222	11418678
BEL:20000340	cat(p(MGI:Tlr2)) increases p(MGI:Il12a)	We performed experiments with macrophages from TLR-2 knockout and TLR-4 knockout mice, and found that TLR-2 expression appears to be essential for induction of IL-12, TNF-alpha, and NO by GPI anchors derived from T. cruzi trypomastigotes.	SEN:10000222	11418678
BEL:20000342	cat(p(MGI:Tlr2)) increases a(CHEBI:"nitric oxide")	We performed experiments with macrophages from TLR-2 knockout and TLR-4 knockout mice, and found that TLR-2 expression appears to be essential for induction of IL-12, TNF-alpha, and NO by GPI anchors derived from T. cruzi trypomastigotes.	SEN:10000222	11418678
BEL:20000344	gtp(p(HGNC:RAC1)) increases tscript(p(HGNC:STAT3))	Rac V12 expression results in the induction of the IL-6 and IL-6 receptor genes and neutralizing antibodies directed against the IL-6 receptor block Rac1-induced STAT3 activation.	SEN:10000224	11470914
BEL:20000346	p(HGNC:RAC1) increases p(HGNC:IL6)	Rac V12 expression results in the induction of the IL-6 and IL-6 receptor genes and neutralizing antibodies directed against the IL-6 receptor block Rac1-induced STAT3 activation.	SEN:10000224	11470914
BEL:20000348	p(HGNC:RAC1) increases p(HGNC:IL6R)	Rac V12 expression results in the induction of the IL-6 and IL-6 receptor genes and neutralizing antibodies directed against the IL-6 receptor block Rac1-induced STAT3 activation.	SEN:10000224	11470914
BEL:20000350	cat(p(HGNC:IL6R)) increases tscript(p(HGNC:STAT3))	Rac V12 expression results in the induction of the IL-6 and IL-6 receptor genes and neutralizing antibodies directed against the IL-6 receptor block Rac1-induced STAT3 activation.	SEN:10000224	11470914
BEL:20000352	a(CHEBI:staurosporine) decreases p(MGI:Hist1h1d,pmod(P))	The protein kinase inhibitor staurosporine, shown to dephosphorylate histone H1 and down-regulate MMTV in cultured cells, appears only to completely dephosphorylate the H1.3 isoform.	SEN:10000226	11479299
BEL:20000356	a(CHEBI:"Ro 31-8220") decreases kin(p(MGI:Prkd1))	As illustrated in Fig. 2B, the increase in PKD activity induced by these stimuli was markedly attenuated by treatment with either Ro 31-8220 or GF I.	SEN:10000230	11514571
BEL:20000360	a(CHEBI:"Ro 31-8220") decreases (a(CHEBI:"phorbol 12,13-dibutanoate") increases p(MGI:Prkd1,pmod(P,S,916)))	The increase in PKD Ser916 phosphorylation induced by either bombesin or PDBu was markedly attenuated by treatment with the PKC inhibitors Ro 31-8220 and GF I (Fig. 3C).	SEN:10000232	11514571
BEL:20000362	a(CHEBI:"phorbol 12,13-dibutanoate") increases kin(p(MGI:Prkd1))	In addition to bombesin and PDBu, vasopressin, which acts in Swiss 3T3 cells via an endogenously expressed V1 receptor subtype, also induced a marked increase in PKD activity as shown by syntide-2 phosphorylation assays.	SEN:10000234	11514571
BEL:20000366	a(CHEBI:vasopressin) increases kin(p(MGI:Prkd1))	In addition to bombesin and PDBu, vasopressin, which acts in Swiss 3T3 cells via an endogenously expressed V1 receptor subtype, also induced a marked increase in PKD activity as shown by syntide-2 phosphorylation assays.	SEN:10000234	11514571
BEL:20000368	a(CHEBI:vasopressin) increases p(MGI:Prkd1,pmod(P,S,916))	Stimulation with either vasopressin or PDBu also induced a marked increase in PKD activity within cells as shown by Ser916 phosphorylation (Fig. 3B).	SEN:10000236	11514571
BEL:20000370	a(CHEBI:etoposide) increases p(MGI:H2afx,pmod(P))	Significant phosphorylation of H2AX was also observed after treatment of cells with the DSB-inducing agents neocarzinostatin, bleomycin, and etoposide.	SEN:10000238	11571274
BEL:20000372	a(CHEBI:"cholic acid") increases r(MGI:Apoc2)	hepatic expression of both apoC2 and phospholipid transfer protein mRNAs increases when mice are fed diets supplemented with cholic acid, an Fxr ligand, and this induction is attenuated in Fxr null mice	SEN:10000240	11579204
BEL:20000374	a(CHEBI:"cholic acid") increases r(MGI:Pltp)	hepatic expression of both apoC2 and phospholipid transfer protein mRNAs increases when mice are fed diets supplemented with cholic acid, an Fxr ligand, and this induction is attenuated in Fxr null mice	SEN:10000240	11579204
BEL:20000376	p(HGNC:PARP1) decreases cat(p(HGNC:DNASE1L3))	caspase-3 prevented the inhibition of DNAS1L3 endonuclease activity by wild-type PARP-1	SEN:10000242	11694507
BEL:20000378	cat(p(HGNC:CASP3)) decreases (p(HGNC:PARP1) decreases cat(p(HGNC:DNASE1L3)))	caspase-3 prevented the inhibition of DNAS1L3 endonuclease activity by wild-type PARP-1	SEN:10000242	11694507
BEL:20000380	cat(p(HGNC:CASP3)) decreases p(HGNC:PARP1)	caspase-3 prevented the inhibition of DNAS1L3 endonuclease activity by wild-type PARP-1	SEN:10000242	11694507
BEL:20000382	cat(p(MGI:Suv39h1)) decreases path(MESHD:Neoplasms)	Suv39h-deficient mice display severely impaired viability and chromosomal instabilities that are associated with an increased tumor risk and perturbed chromosome interactions during male meiosis.	SEN:10000244	11701123
BEL:20000384	cat(p(MGI:Suv39h2)) decreases path(MESHD:Neoplasms)	Suv39h-deficient mice display severely impaired viability and chromosomal instabilities that are associated with an increased tumor risk and perturbed chromosome interactions during male meiosis.	SEN:10000244	11701123
BEL:20000386	p(MGI:Gbp2) increases bp(GOBP:"cell growth")	mGBP-2 induced a faster growth rate, with the highest expressing clones showing approximately a 50% reduction in doubling time.	SEN:10000246	11726669
BEL:20000388	a(CHEBI:lipopolysaccharide) increases tscript(p(MGI:Ppargc1a))	Cytokine or lipopolysaccharide (LPS)-induced activation of PGC-1 in cultured muscle cells or muscle in vivo causes increased respiration and expression of genes linked to mitochondrial uncoupling and energy expenditure	SEN:10000248	11741533
BEL:20000390	cat(p(HGNC:MYD88)) directlyIncreases kin(p(HGNC:IRAK1))	After Tlr-4 activation and MyD88 recruitment, IRAK-1 transiently binds MyD88 and undergoes an autophosphorylation step leading to its activation	SEN:10000250	11777917
BEL:20000392	p(MGI:Mst1) increases cat(p(MGI:Mst1r))	macrophage-stimulating protein (MSP), through activation of its receptor RON, negatively regulates NO production in response to IFN-gamma and LPS by inhibiting the expression of inducible NO synthase (iNOS).	SEN:10000252	11777982
BEL:20000394	cat(p(MGI:Mst1r)) decreases r(MGI:Nos2)	macrophage-stimulating protein (MSP), through activation of its receptor RON, negatively regulates NO production in response to IFN-gamma and LPS by inhibiting the expression of inducible NO synthase (iNOS).	SEN:10000252	11777982
BEL:20000396	cat(p(MGI:Mst1r)) decreases a(CHEBI:"nitric oxide")	macrophage-stimulating protein (MSP), through activation of its receptor RON, negatively regulates NO production in response to IFN-gamma and LPS by inhibiting the expression of inducible NO synthase (iNOS).	SEN:10000252	11777982
BEL:20000398	p(MGI:Apoa1) increases complex(a(CHEBI:"high-density lipoprotein"),a(CHEBI:cholesterol))	Recent studies have demonstrated in humans that fibrates increase plasma HDL cholesterol in humans, at least in part, through induction of the expression of the human apoa1 ans apoa2 genes.	SEN:10000254	11788127
BEL:20000400	p(MGI:Apoa2) increases complex(a(CHEBI:"high-density lipoprotein"),a(CHEBI:cholesterol))	Recent studies have demonstrated in humans that fibrates increase plasma HDL cholesterol in humans, at least in part, through induction of the expression of the human apoa1 ans apoa2 genes.	SEN:10000254	11788127
BEL:20000402	a(CHEBI:"lithocholic acid") increases tscript(p(MGI:Nr1i2))	and the secondary bile acid, lithocholic acid and its metabolite 3-keto-lithocholic acid as activators of Pxr	SEN:10000256	11792716
BEL:20000404	a(CHEBI:oxysterol) decreases tscript(p(MGI:Srebf2))	oxysterols selectively suppress the nuclear levels of Srebp2, as compared to Srebbp1 as a result, Srebp2-dependent genes are repressed by oxysterols whereas hepatic Srebp1c-dependent genes are activated	SEN:10000258	11792716
BEL:20000406	p(MGI:Nr1h2) increases (a(CHEBI:cholesterol) increases r(MGI:Cyp7a1))	administration of a diet supplemented with high levels of cholesterol increases the expression of Cyp7a1, bile acid synthesis and excretion in wild-type mice, but not in Lxra null or Lxrb null mice	SEN:10000260	11792716
BEL:20000408	p(MGI:Nr1h3) increases (a(CHEBI:cholesterol) increases r(MGI:Cyp7a1))	administration of a diet supplemented with high levels of cholesterol increases the expression of Cyp7a1, bile acid synthesis and excretion in wild-type mice, but not in Lxra null or Lxrb null mice20000490	SEN:10000262	11792716
BEL:20000410	bp(GOBP:"inflammatory response") increases p(MGI:Adcyap1)	Vasoactive intestinal peptide (VIP) and pituitary adenylate cyclase-activating polypeptide (PACAP) are two mediators synthesized by immune cells, specially under inflammatory and antigen stimulation conditions.	SEN:10000264	11792830
BEL:20000412	bp(GOBP:"inflammatory response") increases p(MGI:Vip)	Vasoactive intestinal peptide (VIP) and pituitary adenylate cyclase-activating polypeptide (PACAP) are two mediators synthesized by immune cells, specially under inflammatory and antigen stimulation conditions.	SEN:10000264	11792830
BEL:20000414	cat(p(MGI:Nos1)) increases bp(GOBP:angiogenesis)	deficiency of inducible NOS (iNOS) or neuronal NOS (nNOS), but not endothelial NOS (eNOS), caused a significant decrease in choroidal neovascularization.	SEN:10000266	11920687
BEL:20000416	cat(p(MGI:Nos2)) increases bp(GOBP:angiogenesis)	deficiency of inducible NOS (iNOS) or neuronal NOS (nNOS), but not endothelial NOS (eNOS), caused a significant decrease in choroidal neovascularization.	SEN:10000266	11920687
BEL:20000418	cat(p(HGNC:IL6ST)) directlyIncreases kin(p(HGNC:JAK2))	binding of Il6 to Il6R induces homodimerization ofgp130, activating JAK associated with gp130 at Box1.	SEN:10000268	12110143
BEL:20000420	p(MGI:Angpt2) increases path(MESHD:"Retinal Neovascularization")	Mice deficient in Ang2 showed delayed and incomplete development of the superficial vascular bed of the retina, which develops primarily by vasculogenesis,	SEN:10000270	12115724
BEL:20000422	cat(p(MGI:Alox5)) increases path(MESHD:Atherosclerosis)	These results indicate that 5-LO contributes importantly to the atherogenic process and they provide strong presumptive evidence that reduced 5-LO expression is partly responsible for the resistance to atherosclerosis in CON6 mice	SEN:10000272	12142344
BEL:20000424	p(MGI:Fgf2) increases bp(GOBP:"cell cycle")	Here we provide evidence that both the mitogenic effect of bFGF and the differentiation-promoting effect of NT3 are linked with modifications of cell cycle kinetics in mouse cortical precursor cells	SEN:10000274	12151540
BEL:20000426	cat(p(HGNC:FADD)) increases cat(p(HGNC:CASP8))	Thus, FADD is not only necessary for recruitment and activation of caspase-8, but also for recruitment and activation of caspase-10 at the TRAIL and the CD95 DISCs.	SEN:10000276	12198154
BEL:20000428	cat(p(HGNC:FADD)) increases cat(p(HGNC:CASP10))	Thus, FADD is not only necessary for recruitment and activation of caspase-8, but also for recruitment and activation of caspase-10 at the TRAIL and the CD95 DISCs.	SEN:10000276	12198154
BEL:20000430	bp(GOBP:"apoptotic process") increases cat(p(MGI:Pla2g4a))	Both Pla2g6 and cPLA2 are activated during apoptosis. 	SEN:10000278	12208880
BEL:20000432	bp(GOBP:"apoptotic process") increases cat(p(MGI:Pla2g6))	Both Pla2g6 and cPLA2 are activated during apoptosis. 	SEN:10000278	12208880
BEL:20000434	bp(GOBP:"response to hypoxia") increases cat(p(MGI:Entpd1))	Metabolic studies of CD39/CD73 function in intact epithelia revealed that hypoxia enhances CD39/CD73 function as much as 6 +/- 0.5-fold over normoxia.	SEN:10000280	12370277
BEL:20000436	bp(GOBP:"response to hypoxia") increases cat(p(MGI:Nt5e))	Metabolic studies of CD39/CD73 function in intact epithelia revealed that hypoxia enhances CD39/CD73 function as much as 6 +/- 0.5-fold over normoxia.	SEN:10000280	12370277
BEL:20000438	cat(p(HGNC:CASP10)) increases cat(p(HGNC:CASP3))	A selective inhibitor of caspase-10, Z-AEVD-FMK, effectively blocked caspase-3 activation and significantly attenuated As(2)O(3)-triggered apoptosis.	SEN:10000282	12388546
BEL:20000440	cat(p(MGI:Lox)) decreases tloc(p(MGI:Fgf2),GOCCID:0005737,GOCCID:0005634)	Both the mitogenic potential and the nuclear localization of bFGF were markedly inhibited in the Swiss 3T3 cells upon its oxidation by LO.	SEN:10000284	12461785
BEL:20000442	cat(p(HGNC:MMP12)) increases deg(p(HGNC:ELN))	It has also become apparent that macrophage-derived metalloproteases, including gelatinase A (MMP-2), gelatinase B (MMP-9), matrilysin MMP-7), and macrophage metalloelastase (MMP-12), can degrade elastin and collagen (11, 13, 14).	SEN:10000286	12522030
BEL:20000444	cat(p(HGNC:MMP2)) increases deg(p(HGNC:ELN))	It has also become apparent that macrophage-derived metalloproteases, including gelatinase A (MMP-2), gelatinase B (MMP-9), matrilysin MMP-7), and macrophage metalloelastase (MMP-12), can degrade elastin and collagen (11, 13, 14).	SEN:10000286	12522030
BEL:20000446	cat(p(HGNC:MMP7)) increases deg(p(HGNC:ELN))	It has also become apparent that macrophage-derived metalloproteases, including gelatinase A (MMP-2), gelatinase B (MMP-9), matrilysin MMP-7), and macrophage metalloelastase (MMP-12), can degrade elastin and collagen (11, 13, 14).	SEN:10000286	12522030
BEL:20000448	cat(p(HGNC:MMP9)) increases deg(p(HGNC:ELN))	It has also become apparent that macrophage-derived metalloproteases, including gelatinase A (MMP-2), gelatinase B (MMP-9), matrilysin MMP-7), and macrophage metalloelastase (MMP-12), can degrade elastin and collagen (11, 13, 14).	SEN:10000286	12522030
