BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20054682	p(MGI:Il1a) decreases r(MGI:Gja1)	IL-1alpha enhanced and reduced, respectively, the levels of Cx33 and Cx43 mRNA in a time- and dose-dependent manner.	SEN:10009198	16236818
BEL:20054684	p(MGI:Il1a) increases r(MGI:Gja6)	IL-1alpha enhanced and reduced, respectively, the levels of Cx33 and Cx43 mRNA in a time- and dose-dependent manner.	SEN:10009198	16236818
BEL:20034358	complex(p(MGI:Dnajc10),p(MGI:Hspa5)) increases act(p(MGI:Hspa5))	JPDI probably acts as a DnaJ-like partner of BiP, because a recombinant protein carrying the J-domain of JPDI associated with BiP in an ATP-dependent manner and enhanced its ATPase activity.	SEN:10005430	12446677
BEL:20040366	p(HGNC:AKAP11) decreases act(p(HGNC:PPP1CC))	We now demonstrate that an AKAP220 fragment is a competitive inhibitor of PP1c activity (K(i) = 2.9 +/- 0.7 micrometer).	SEN:10005252	11152471
BEL:200454161	p(HGNC:TGFB1) increases r(HGNC:JUNB)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:20045418	p(HGNC:TGFB1) increases r(HGNC:SMAD7)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:200454162	p(HGNC:TGFB1) increases r(HGNC:CDKN1A)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:200454163	p(HGNC:TGFB1) increases r(HGNC:IVL)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:200454164	p(HGNC:TGFB1) increases r(HGNC:SERPINE1)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:200454165	p(HGNC:TGFB1) increases r(HGNC:TGFBI)	TGF-beta increased the expression of PAI-1, junB, p21 cdk inhibitor, Smad7, betaIG-H3, and involucrin that have been reported to be up-regulated by TGF-beta, validating the usefulness of this approach. 	SEN:10003350	11267935
BEL:20004862	a(CHEBI:rolipram) increases p(HGNC:CREB1,pmod(P))	Rolipram increased phosphorylation of cAMP-response-element-binding protein (CREB) in U937 cells in a dose-dependent fashion	SEN:10003574	10749688
BEL:20046220	p(HGNC:DUSP14) decreases bp(GOBP:"MAPK cascade")	Using yeast-hybrid technology, we cloned a novel CD28 cytoplasmic tail (CD28 CYT) interacting protein, MAP kinase phosphatase-6 (MKP6), which we demonstrate inactivates MAP kinases.	SEN:10007796	11123293
BEL:20041196	p(HGNC:CSF2) increases r(HGNC:ITGAM)	IL-5 or GM-CSF downregulated CD62L and upregulated CD11b expression on eosinophils after 30 min stimulation.	SEN:10006774	10529600
BEL:20041202	p(HGNC:CSF2) decreases r(HGNC:SELL)	IL-5 or GM-CSF downregulated CD62L and upregulated CD11b expression on eosinophils after 30 min stimulation.	SEN:10006774	10529600
BEL:20043240	p(HGNC:IL5) increases r(HGNC:ITGAM)	IL-5 or GM-CSF downregulated CD62L and upregulated CD11b expression on eosinophils after 30 min stimulation.	SEN:10006774	10529600
BEL:20043242	p(HGNC:IL5) decreases r(HGNC:SELL)	IL-5 or GM-CSF downregulated CD62L and upregulated CD11b expression on eosinophils after 30 min stimulation.	SEN:10006774	10529600
BEL:20042122	p(HGNC:HCK,pmod(P)) directlyIncreases kin(p(HGNC:HCK))	Phosphorylation of Tyr(416) is required for Hck activation	SEN:10021232	10644735
BEL:200482961	p(MGI:C3) increases bp(GOBP:"lipid biosynthetic process")	Acylation-stimulating protein (ASP) is a potent lipogenic protein produced by adipocytes. In vitro studies have shown that ASP increases triglyceride synthesis and glucose transport in both murine and human adipocytes.	SEN:10008158	10698180
BEL:200482962	p(MGI:C3) increases bp(GOBP:"glucose import")	Acylation-stimulating protein (ASP) is a potent lipogenic protein produced by adipocytes. In vitro studies have shown that ASP increases triglyceride synthesis and glucose transport in both murine and human adipocytes.	SEN:10008158	10698180
BEL:20046128	p(HGNC:WT1) increases r(HGNC:CDH1)	Acute expression of WT1 in NIH 3T3 fibroblasts after retroviral infection induced murine E-cadherin expression.	SEN:10007784	10753894
BEL:200313761	p(MGI:Fcgr2b) decreases path(MESHD:Inflammation)	A unique inhibitory FcgammaR, FcgammaRIIB, inhibits intracellular signaling upon ligation of IgG-immune complexes, and can suppress inflammation and autoimmunity.	SEN:10004778	14643301
BEL:200313762	p(MGI:Fcgr2b) decreases path(MESHD:"Autoimmune Diseases")	A unique inhibitory FcgammaR, FcgammaRIIB, inhibits intracellular signaling upon ligation of IgG-immune complexes, and can suppress inflammation and autoimmunity.	SEN:10004778	14643301
BEL:20062396	p(MGI:Tgfa) increases path(MESHD:"Pulmonary Fibrosis")	We previously showed that induction of lung-specific TGFalpha expression in transgenic mice caused progressive pulmonary fibrosis over a 4-week period.	SEN:10010310	20042669
BEL:20041506	p(HGNC:EGF) increases r(HGNC:EEF1A1)	Both EGF and heregulin-beta1 (HRG) induced EF-1alpha promoter activity and mRNA and protein expression.	SEN:10006856	11104760
BEL:20044226	p(HGNC:NRG1) increases r(HGNC:EEF1A1)	Both EGF and heregulin-beta1 (HRG) induced EF-1alpha promoter activity and mRNA and protein expression.	SEN:10006856	11104760
BEL:20042498	p(HGNC:IFNG) increases r(HGNC:PIGR)	IFN-gamma and IL-4 induced similar maximal expression of pIgR, but IFN-gamma enhanced sIgA release more than IL-4.	SEN:10007078	10233739
BEL:20043214	p(HGNC:IL4) increases r(HGNC:PIGR)	IFN-gamma and IL-4 induced similar maximal expression of pIgR, but IFN-gamma enhanced sIgA release more than IL-4.	SEN:10007078	10233739
BEL:200238421	a(CHEBI:dexamethasone) decreases p(HGNC:ICAM3)	Dexamethasone decreased ICAM-3 and increased L-selectin basal expression, and it caused a dose-related inhibition of calcium ionophore-induced ICAM-1 expression.	SEN:10003358	10688433
BEL:20023846	a(CHEBI:dexamethasone) increases p(HGNC:SELL)	Dexamethasone decreased ICAM-3 and increased L-selectin basal expression, and it caused a dose-related inhibition of calcium ionophore-induced ICAM-1 expression.	SEN:10003358	10688433
BEL:200238422	a(CHEBI:dexamethasone) decreases (a(CHEBI:"calcium ionophore") increases p(HGNC:ICAM1))	Dexamethasone decreased ICAM-3 and increased L-selectin basal expression, and it caused a dose-related inhibition of calcium ionophore-induced ICAM-1 expression.	SEN:10003358	10688433
BEL:200238423	a(CHEBI:"calcium ionophore") increases p(HGNC:ICAM1)	Dexamethasone decreased ICAM-3 and increased L-selectin basal expression, and it caused a dose-related inhibition of calcium ionophore-induced ICAM-1 expression.	SEN:10003358	10688433
BEL:200238424	a(CHEBI:dexamethasone) decreases p(HGNC:ICAM1)	Dexamethasone decreased ICAM-3 and increased L-selectin basal expression, and it caused a dose-related inhibition of calcium ionophore-induced ICAM-1 expression.	SEN:10003358	10688433
BEL:200637541	p(MGI:Tnf) increases sec(p(MGI:Csf1))	NaS enhanced TNFalpha-stimulated MCSF secretion and did not prevent TNFalpha-stimulated increases in sMCSF mRNA	SEN:10010476	10199558
BEL:200637542	p(MGI:Tnf) increases r(MGI:Csf1)	NaS enhanced TNFalpha-stimulated MCSF secretion and did not prevent TNFalpha-stimulated increases in sMCSF mRNA	SEN:10010476	10199558
BEL:200412383	p(HGNC:DLX4) increases r(HGNC:GATA1)	We have shown that inhibition of the DLX-7 homeobox gene by an antisense oligonucleotide decreased the expression of c-myc and GATA-1 genes.	SEN:10006816	10402242
BEL:20041340	p(HGNC:DLX4) increases r(HGNC:MYC)	We have shown that inhibition of the DLX-7 homeobox gene by an antisense oligonucleotide decreased the expression of c-myc and GATA-1 genes.	SEN:10006816	10402242
BEL:200467681	p(MGI:Adam17) increases path(MESHD:Inflammation)	Following LPS inhalation, alveolar neutrophil levels and lung inflammation in ADAM17-null mice were overall reduced when compared to control mice	SEN:10007908	21603616
BEL:200467682	a(CHEBI:lipopolysaccharide) increases  path(MESHD:Inflammation)	Following LPS inhalation, alveolar neutrophil levels and lung inflammation in ADAM17-null mice were overall reduced when compared to control mice	SEN:10007908	21603616
BEL:20030708	p(MGI:Btrc) increases deg(p(MGI:Nfkbia))	The introduction of FWD1 into cells significantly promotes ubiquitination and degradation of IkappaBalpha.	SEN:10004610	10097128
BEL:20047368	p(MGI:Apoe) decreases a(CHEBI:ceramide)	Ceramide levels in the plasma and the liver of apoE-/- mice were intrinsically higher than those of the wild type	SEN:10008008	17647040
BEL:20062020	complex(p(MGI:Rela),p(MGI:Stat3)) increases p(MGI:Ccl5)	This Rantes production was dependent on the binding of a p65/Stat3 complex to NF-kappaB-binding sites within the Rantes promoter, with shRNA knockdown of either Stat3 or p65 markedly attenuating Rantes production	SEN:10005578	20038813
BEL:200390921	p(MGI:Prkaa2) increases bp(GOBP:"fatty acid beta-oxidation")	5'-AMP-activated protein kinase (AMPK) potently stimulates fatty-acid oxidation in muscle by inhibiting the activity of acetyl coenzyme A carboxylase (ACC).	SEN:10006330	11797013
BEL:200390922	p(MGI:Prkaa2) decreases act(p(HGNC:ACACA)) 	5'-AMP-activated protein kinase (AMPK) potently stimulates fatty-acid oxidation in muscle by inhibiting the activity of acetyl coenzyme A carboxylase (ACC).	SEN:10006330	11797013
BEL:20031910	act(p(MGI:Lhcgr)) decreases r(MGI:Sumo1)	Our findings provide the first evidence that inhibition of SUMO-1 expression is regulated by LH receptor stimulation in granulosa cells concomitant with ovulation in the mouse ovary	SEN:10004916	14500579
BEL:20043340	p(HGNC:IL6) increases r(HGNC:OXTR)	OTR mRNA increased 2.5-fold after 4 hr of IL-6 treatment and OTR binding 1.4-fold after 8 hr of cytokine stimulation.	SEN:10007296	11270639
BEL:200311481	a(CHEBI:methionine) decreases r(MGI:Reln)	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200311482	a(CHEBI:methionine) decreases r(MGI:Gad1)	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200311483	p(MGI:Dnmt1) increases (a(CHEBI:methionine) decreases r(MGI:Gad1))	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200311484	p(MGI:Dnmt1) increases (a(CHEBI:methionine) decreases r(MGI:Reln))	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200311485	p(MGI:Dnmt1) decreases r(MGI:Gad1)	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200311486	p(MGI:Dnmt1) decreases  r(MGI:Reln)	More importantly, the Dnmt1 knockdown blocked the methionine-induced reelin and GAD67 mRNA down-regulation.	SEN:10004710	15671176
BEL:200295921	p(HGNC:CTLA4) -| (a(CHEBI:"allergenic agent") -> p(HGNC:IL15))	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:200295922	a(CHEBI:"allergenic agent") -> p(HGNC:IL15)	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:200295923	a(CHEBI:"allergenic agent") -> p(HGNC:IL13)	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:200295924	p(HGNC:CTLA4) -| (a(CHEBI:"allergenic agent") -> p(HGNC:IL13))	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:200295925	p(HGNC:CTLA4) decreases p(HGNC:IL13)	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:20029594	p(HGNC:CTLA4) decreases p(HGNC:IL5)	CTLA4-Ig fusion protein effectively blocked allergen-induced production of IL-5 and IL-13 in bronchial explants from atopic asthmatics.	SEN:10004324	10849475
BEL:20046478	p(MGI:Ptp4a3) increases bp(GOBP:"cell adhesion")	PRL-3 transfectants demonstrated altered extracellular matrix adhesive property and up-regulated integrin-mediated cell spreading efficiency.	SEN:10007860	15161639
BEL:200590501	p(MGI:Pde3b,pmod(P)) increases act(p(MGI:Pde3b))	 These results suggest that PDE3B is a physiological substrate of Akt and that Akt-mediated phosphorylation of PDE3B on serine-273 is important for insulin-induced activation of PDE3B.	SEN:10029842	10454575
BEL:200590502	p(MGI:Akt1) increases p(MGI:Pde3b,pmod(P))	 These results suggest that PDE3B is a physiological substrate of Akt and that Akt-mediated phosphorylation of PDE3B on serine-273 is important for insulin-induced activation of PDE3B.	SEN:10029842	10454575
BEL:200590503	p(MGI:Ins2) increases act(p(MGI:Pde3b))	 These results suggest that PDE3B is a physiological substrate of Akt and that Akt-mediated phosphorylation of PDE3B on serine-273 is important for insulin-induced activation of PDE3B.	SEN:10029842	10454575
BEL:200590504	p(MGI:Ins2) increases (act(p(MGI:Akt1)) increases p(MGI:Pde3b,pmod(P)))	 These results suggest that PDE3B is a physiological substrate of Akt and that Akt-mediated phosphorylation of PDE3B on serine-273 is important for insulin-induced activation of PDE3B.	SEN:10029842	10454575
BEL:20032282	p(MGI:Pctp) decreases act(p(MGI:Soat1))	In chow-fed Pctp-/- mice, acyl CoA:cholesterol acyltransferase (Acat) activity was markedly increased, 3-hydroxy-3-methylglutaryl-CoA reductase activity was unchanged, and cholesterol 7alpha-hydroxylase activity was reduced	SEN:10004988	15845870
BEL:20032284	p(MGI:Pctp) increases act(p(MGI:Cyp7a1))	In chow-fed Pctp-/- mice, acyl CoA:cholesterol acyltransferase (Acat) activity was markedly increased, 3-hydroxy-3-methylglutaryl-CoA reductase activity was unchanged, and cholesterol 7alpha-hydroxylase activity was reduced	SEN:10004988	15845870
BEL:200382901	p(MGI:Ins2) decreases r(MGI:Pnpla2)	In 3T3-L1 adipocytes, insulin decreased ATGL and increased adiponutrin expression in a dose- and time-dependent manner, suggesting that insulin directly mediates this nutritional regulation. 	SEN:10006196	16380488
BEL:200382902	p(MGI:Ins2) increases r(MGI:Pnpla3)	In 3T3-L1 adipocytes, insulin decreased ATGL and increased adiponutrin expression in a dose- and time-dependent manner, suggesting that insulin directly mediates this nutritional regulation. 	SEN:10006196	16380488
BEL:20040498	p(HGNC:BAK1) increases act(p(HGNC:VDAC1))	Here we create liposomes that carry the mitochondrial porin channel (also called the voltage-dependent anion channel, or VDAC) to show that the recombinant pro-apoptotic proteins Bax and Bak accelerate the opening of VDAC, whereas the anti-apoptotic protein Bcl-x(L) closes VDAC by binding to it directly. Bax and Bak allow cytochrome c to pass through VDAC out of liposomes, but passage is prevented by Bcl-x(L).	SEN:10005264	10365962
BEL:200405081	p(HGNC:BAX) increases act(p(HGNC:VDAC1))	Here we create liposomes that carry the mitochondrial porin channel (also called the voltage-dependent anion channel, or VDAC) to show that the recombinant pro-apoptotic proteins Bax and Bak accelerate the opening of VDAC, whereas the anti-apoptotic protein Bcl-x(L) closes VDAC by binding to it directly. Bax and Bak allow cytochrome c to pass through VDAC out of liposomes, but passage is prevented by Bcl-x(L).	SEN:10005264	10365962
BEL:200405082	p(HGNC:BCL2L1) decreases act(p(HGNC:VDAC1))	Here we create liposomes that carry the mitochondrial porin channel (also called the voltage-dependent anion channel, or VDAC) to show that the recombinant pro-apoptotic proteins Bax and Bak accelerate the opening of VDAC, whereas the anti-apoptotic protein Bcl-x(L) closes VDAC by binding to it directly. Bax and Bak allow cytochrome c to pass through VDAC out of liposomes, but passage is prevented by Bcl-x(L).	SEN:10005264	10365962
BEL:20042942	p(HGNC:IL1B) increases r(HGNC:CSF3)	In addition, TNF-alpha and IL-1beta strongly induced G-CSF mRNA with peaks at 2 and 6 h respectively.	SEN:10007190	11011119
BEL:20045674	p(HGNC:TNF) increases r(HGNC:CSF3)	In addition, TNF-alpha and IL-1beta strongly induced G-CSF mRNA with peaks at 2 and 6 h respectively.	SEN:10007190	11011119
BEL:200403361	p(HGNC:ADCYAP1) decreases r(HGNC:IL12B)	The vasoactive intestinal peptide (VIP) and the pituitary adenylate cyclase-activating polypeptide (PACAP), two immunomodulatory neuropeptides that affect both innate and acquired immunity, down-regulate IL-12 p40 and inducible NO synthase expression in LPS/IFN-gamma-stimulated macrophages.	SEN:10006552	10975815
BEL:200460941	p(HGNC:VIP) decreases r(HGNC:IL12B)	The vasoactive intestinal peptide (VIP) and the pituitary adenylate cyclase-activating polypeptide (PACAP), two immunomodulatory neuropeptides that affect both innate and acquired immunity, down-regulate IL-12 p40 and inducible NO synthase expression in LPS/IFN-gamma-stimulated macrophages.	SEN:10006552	10975815
BEL:200403362	p(HGNC:ADCYAP1) decreases r(HGNC:NOS2)	The vasoactive intestinal peptide (VIP) and the pituitary adenylate cyclase-activating polypeptide (PACAP), two immunomodulatory neuropeptides that affect both innate and acquired immunity, down-regulate IL-12 p40 and inducible NO synthase expression in LPS/IFN-gamma-stimulated macrophages.	SEN:10006552	10975815
BEL:200460942	p(HGNC:VIP) decreases r(HGNC:NOS2)	The vasoactive intestinal peptide (VIP) and the pituitary adenylate cyclase-activating polypeptide (PACAP), two immunomodulatory neuropeptides that affect both innate and acquired immunity, down-regulate IL-12 p40 and inducible NO synthase expression in LPS/IFN-gamma-stimulated macrophages.	SEN:10006552	10975815
BEL:20033316	p(MGI:Xcr1) increases bp(GOBP:chemotaxis)	Thus, this study is the first demonstration of a chemotactic effect of Lptn on neutrophils and confirms the association of this effect with expression of the XCR1 receptor on these cells	SEN:10005206	11181058
BEL:20040484	p(HGNC:B2M) increases r(HGNC:VCAM1)	Beta2m directly increases the expression of VCAM-1 by synovial fibroblasts, indicating that synovial fibroblasts may play a key role in the pathogenesis of beta(2)m amyloidosis.	SEN:10006606	11318968
BEL:20048680	p(MGI:Ccl3) increases path(MESHD:Fibrosis)	Interestingly, passive immunization of bleomycin-challenged mice with anti-MIP-1 alpha Abs significantly reduced pulmonary mononuclear phagocyte accumulation and fibrosis	SEN:10008222	7525712
BEL:20031194	p(MGI:Endog) increases bp(GOBP:"apoptotic process")	Therefore, endoG represents a caspase-independent apoptotic pathway initiated from the mitochondria.	SEN:10004732	11452314
BEL:20028358	bp(GOBP:"cell cycle") increases p(HGNC:MBD3)	Finally, the abundance of MBD3 was highest in the late S phase when the DNMT1 is also most abundant, whereas the MBD2 level was largely constant throughout the cell cycle.	SEN:10004054	10947852
BEL:200655662	p(HGNC:AR) increases r(HGNC:UGDH)	The increase in UDPGDH messenger RNA was completely prevented by coincubation with the pure antiandrogen hydroxyflutamide, but not by cycloheximide, indicating that UDPGDH is directly regulated by the androgen receptor.	SEN:10003812	10499502
BEL:20049348	p(MGI:Cftr) increases a(CHEBI:glutathione)	In the CFTR-KO mice, the ELF concentration of GSH was decreased (51%) compared with that in WT mice	SEN:10008290	11404242
BEL:20038344	p(MGI:Itk) increases sec(p(MGI:Il13))	Our results suggest that the tyrosine kinase ITK preferentially regulates the secretion of the T(H)2 cytokines IL-5 and IL-13 and may be an attractive target for antiasthmatic drugs.	SEN:10021786	12734350
BEL:20038346	kin(p(MGI:Itk)) increases sec(p(MGI:Il5))	Our results suggest that the tyrosine kinase ITK preferentially regulates the secretion of the T(H)2 cytokines IL-5 and IL-13 and may be an attractive target for antiasthmatic drugs.	SEN:10021786	12734350
BEL:20031164	p(MGI:Edar) decreases r(MGI:Xiap)	Microarray, real-time polymerase chain reaction, and immunohistochemical analyses of skin of downless mice revealed a strong decrease of expression of X-linked inhibitor of apoptosis protein (XIAP), compared with the controls, suggesting XIAP as a target for Edar signaling.	SEN:10004720	17148670
BEL:20029054	bp(GOBP:"stress-induced premature senescence") increases p(MGI:Mmp12)	Casein zymography and Western blot analysis showed an increase of MMP-12 in the aged group after environmental stressors exposure	SEN:10004182	17681721
BEL:20043732	p(HGNC:LGALS1) increases bp(GOBP:"cell migration")	Galectin-3, galectin-1, and to a lesser extent galectin-8, markedly stimulate glioblastoma cell migration in vitro	SEN:10007360	11145198
BEL:20043736	p(HGNC:LGALS3) increases bp(GOBP:"cell migration")	Galectin-3, galectin-1, and to a lesser extent galectin-8, markedly stimulate glioblastoma cell migration in vitro	SEN:10007360	11145198
BEL:20043740	p(HGNC:LGALS8) increases bp(GOBP:"cell migration")	Galectin-3, galectin-1, and to a lesser extent galectin-8, markedly stimulate glioblastoma cell migration in vitro	SEN:10007360	11145198
BEL:20023948	a(CHEBI:ethanol) increases p(MGI:Gnai1)	We conclude that ethanol exposure enhances expression of Gi alpha(1) and Gi alpha(2) in ethanol-sensitive mice, and is associated with decreased adenylylcyclase activity.	SEN:10003390	8428935
BEL:20023950	a(CHEBI:ethanol) increases p(MGI:Gnai2)	We conclude that ethanol exposure enhances expression of Gi alpha(1) and Gi alpha(2) in ethanol-sensitive mice, and is associated with decreased adenylylcyclase activity.	SEN:10003390	8428935
BEL:20037168	act(p(HGNC:NTRK1)) increases r(HGNC:BCL2)	TrkA stimulation up-regulates the expression of the anti-apoptotic Bcl-2 family members, Bcl-2, Bcl-XL, and Bfl-1	SEN:10005980	10914496
BEL:20037170	act(p(HGNC:NTRK1)) increases r(HGNC:BCL2A1)	TrkA stimulation up-regulates the expression of the anti-apoptotic Bcl-2 family members, Bcl-2, Bcl-XL, and Bfl-1	SEN:10005980	10914496
BEL:20037172	act(p(HGNC:NTRK1)) increases r(HGNC:BCL2L1)	TrkA stimulation up-regulates the expression of the anti-apoptotic Bcl-2 family members, Bcl-2, Bcl-XL, and Bfl-1	SEN:10005980	10914496
